channel_id,channel_label,month,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
baseline_1h_shared_v10_6,基准·V10.6原1小时多空共享组合 RR2.5,2026-01,2,2,0,1.0,2.2511088310323673,0.0,999.0,999.0,4.5022176620647345,0.0,2.2511088310323673,2.2511088310323673
baseline_1h_shared_v10_6,基准·V10.6原1小时多空共享组合 RR2.5,2026-02,1,1,0,1.0,2.3923788885163804,0.0,999.0,999.0,2.3923788885163804,0.0,2.3923788885163804,2.3923788885163804
baseline_1h_shared_v10_6,基准·V10.6原1小时多空共享组合 RR2.5,2026-03,2,0,2,0.0,0.0,1.1440179280398985,0.0,0.0,-2.288035856079797,2.288035856079797,-1.1440179280398985,-1.1440179280398985
baseline_1h_shared_v10_6,基准·V10.6原1小时多空共享组合 RR2.5,2026-04,2,1,1,0.5,1.2448320277977196,1.0967575347967387,1.135011147225374,1.135011147225374,0.14807449300098097,1.0967575347967387,0.07403724650049048,0.07403724650049048
baseline_1h_shared_v10_6,基准·V10.6原1小时多空共享组合 RR2.5,2026-05,2,2,0,1.0,2.1976305165396974,0.0,999.0,999.0,4.395261033079395,0.0,2.1976305165396974,2.1976305165396974
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,2026-01,17,5,12,0.29411764705882354,1.8120681195901578,1.1361020217047537,1.5949871446149682,0.6645779769229034,-4.572883662506252,10.577333596629263,-0.2689931566180148,-1.1117263596156461
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,2026-02,12,6,6,0.5,1.9207021633720915,1.0649789894802972,1.8035117897578257,1.803511789757826,5.134339043350766,2.328634134135905,0.4278615869458972,0.4299409655980474
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,2026-03,13,4,9,0.3076923076923077,1.848101264255621,1.1227312736999637,1.6460762317283624,0.7315894363237166,-2.71217640627719,4.686401920741147,-0.20862895432901463,-1.0765329872193141
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,2026-04,15,4,11,0.26666666666666666,1.8780475225308852,1.1184493128073238,1.6791530032031214,0.6106010920738624,-4.790752350757019,7.433927018680604,-0.31938349005046796,-1.106747729980985
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,2026-05,16,5,11,0.3125,1.8074001512371727,1.1697546709272708,1.545110437391489,0.7023229260870404,-3.830300624014118,8.657392460113211,-0.23939378900088237,-1.1477632400748403
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,2026-06,20,5,15,0.25,1.880695296537927,1.1130710135632507,1.6896453807716159,0.5632151269238719,-7.292588720759127,11.060720237790928,-0.3646294360379564,-1.0956298049717916
mtf_4h_1h_direct_rr2_0,实验A·4H趋势+1H回踩/突破直接成交 RR2.0,2026-01,18,6,12,0.3333333333333333,1.8452656845080366,1.1309301265746114,1.6316354486877294,0.8158177243438647,-2.499567411847117,8.59935404220913,-0.13886485621372874,-1.113318325898054
mtf_4h_1h_direct_rr2_0,实验A·4H趋势+1H回踩/突破直接成交 RR2.0,2026-02,15,6,9,0.4,1.9217592190537263,1.0619131295087074,1.809714152364634,1.206476101576423,1.9733371487439921,3.121309973600807,0.13155580991626614,-1.0429277733961153
mtf_4h_1h_direct_rr2_0,实验A·4H趋势+1H回踩/突破直接成交 RR2.0,2026-03,17,5,12,0.29411764705882354,1.8605112152721293,1.107643837816734,1.6797016800448825,0.699875700018701,-3.9891699774401603,5.477822506489425,-0.23465705749648003,-1.0898108840888137
mtf_4h_1h_direct_rr2_0,实验A·4H趋势+1H回踩/突破直接成交 RR2.0,2026-04,17,3,14,0.17647058823529413,1.8833161938121907,1.1209856741290602,1.6800537574000813,0.3600115194428745,-10.043850856370272,10.04385085637027,-0.5908147562570748,-1.118977803126005
mtf_4h_1h_direct_rr2_0,实验A·4H趋势+1H回踩/突破直接成交 RR2.0,2026-05,16,6,10,0.375,1.8097861463598097,1.1512334154045383,1.572041014570324,0.9432246087421946,-0.6536172758865231,5.056543119413126,-0.04085107974290769,-1.1305973681382684
mtf_4h_1h_direct_rr2_0,实验A·4H趋势+1H回踩/突破直接成交 RR2.0,2026-06,23,6,17,0.2608695652173913,1.8777961559123624,1.105250826911103,1.6989773815961111,0.599639075857451,-7.522487122014574,13.190648795899483,-0.3270646574788945,-1.0848683311596377
