signal_time_utc,entry_time_utc,exit_time_utc,month,direction,expert,setup,policy_key,base_model_probability,calibrated_probability,online_score_percentile,setup_group,structure_cycle,quality_protection,entry,risk_abs,target_R,net_R,win,exit_reason,bars
2026-05-01T02:55:00+00:00,2026-05-01T03:00:00+00:00,2026-05-01T03:15:00+00:00,2026-05,LONG,震荡多头反转,流动性扫单反转,4fc73ef7fc8d2428,0.4679630085050559,0.45941566003780787,0.9444444444444444,震荡扫低收回,2055,passed,76553.0,229.65869999999998,1.8,1.464895809172493,True,TP,3
2026-05-08T00:25:00+00:00,2026-05-08T00:30:00+00:00,2026-05-08T02:15:00+00:00,2026-05,SHORT,趋势空头,趋势回踩再确认+流动性扫单反转,6ea041c58377e730,0.10775157813850432,0.4107001713753381,0.844,趋势回踩失败,1133,passed,79975.8,271.91839999999996,2.0,1.7061472059265115,True,TP,21
2026-05-08T23:15:00+00:00,2026-05-08T23:20:00+00:00,2026-05-09T04:05:00+00:00,2026-05,LONG,震荡多头反转,流动性扫单反转,4fc73ef7fc8d2428,0.3857944691462586,0.4486281182358011,0.8405797101449275,震荡扫低收回,2085,passed,80200.3,240.6,1.8,1.4649345802161458,True,TP,51
2026-05-09T07:10:00+00:00,2026-05-09T07:15:00+00:00,2026-05-09T09:50:00+00:00,2026-05,LONG,震荡多头反转,流动性扫单反转,4fc73ef7fc8d2428,0.4297442331469769,0.454457580851711,0.9166666666666666,震荡扫低收回,2089,passed,80155.2,240.465,1.8,-0.2542054710664499,False,PROTECTED_STOP,23
2026-06-02T12:50:00+00:00,2026-06-02T12:55:00+00:00,2026-06-02T14:05:00+00:00,2026-06,SHORT,趋势空头,趋势延续突破,6ea041c58377e730,0.5390618664600644,0.3829446030794012,0.8673218673218673,趋势延续突破,1301,passed,69024.3,234.68329999999997,2.0,1.7060305667254418,True,TP,14
2026-06-03T04:50:00+00:00,2026-06-03T04:55:00+00:00,2026-06-03T05:00:00+00:00,2026-06,SHORT,趋势空头,趋势回踩再确认,6ea041c58377e730,0.5477812007408315,0.3888046702623879,0.8794326241134752,趋势回踩失败,1315,passed,66304.6,262.2390272630873,2.0,-1.2541033659600076,False,PROTECTED_STOP,1
